"ID_spec","Sample","Days_fromstart","Count","Treatment","Temp","Atrazine","mean_ar","sd_ar","mean_area","sd_area","mean_speed","sd_speed","mean_linearity","sd_linearity","N10","r1","a11"
"Spiro_D","2021-05-18 17:09:20",7.06898148148148,11,5,22,10,4.49636363636364,1.02991526571143,1810.50454545455,689.602646824439,23.2381818181818,9.2779650982118,0.416221951451689,0.303935715789148,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-05-19 16:51:16",8.05643518518518,10,5,22,10,4.07,1.09544511501033,2061.221,855.32915099588,22.933,7.0712753053777,0.432758761452687,0.233656437782498,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-05-20 15:43:33",9.00940972222222,16,5,22,10,5.025,2.69777686252959,2085.956875,883.75545603007,25.3125,10.4775751011386,0.358200571955259,0.286991850589294,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-05-21 15:07:01",9.98403935185185,13,5,22,10,4.32230769230769,0.750090592819226,1882.68615384615,257.451341471823,20.39,10.5831721772507,0.753230292806329,0.263421720803571,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-05-22 16:19:34",11.0344212962963,25,5,22,10,4.4776,0.913552041940323,1928.8728,558.084680734922,21.9556,15.7573276816428,0.738816571849331,0.216094136867556,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-05-23 16:49:13",12.0550115740741,26,5,22,10,4.61038461538462,0.698876130765564,1969.52961538462,442.829971112894,27.98,14.282495860318,0.643128439278182,0.325087876052771,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-05-24 15:40:10",13.0070601851852,40,5,22,10,4.633,0.96407840940827,2244.1505,587.514004432977,34.3635,15.5756429755745,0.783567529175696,0.238872450399932,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-05-25 15:42:08",14.0084259259259,24,5,22,10,4.87416666666667,0.938300576049324,2182.23875,510.707719000012,20.4275,11.1633952486804,0.70380586425347,0.300890278117694,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-05-26 16:59:32",15.0621759259259,31,5,22,10,5.60096774193548,1.20365098717391,2019.87612903226,412.188196367286,27.528064516129,12.6323348117321,0.789318632297848,0.270905444918855,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-05-27 15:52:41",16.0157523148148,32,5,22,10,4.894375,0.985893855112399,2037.38625,673.290681162544,26.4996875,15.7596482448822,0.743342650256983,0.282733622531387,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-05-28 17:19:45",17.0762152777778,18,5,22,10,5.24555555555556,1.18771269165085,2361.01111111111,715.432833299813,31.7105555555556,13.8120635559355,0.843958442884077,0.218279779641716,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-05-29 16:31:11",18.0424884259259,27,5,22,10,5.33407407407407,1.12508549849217,2214.48777777778,652.970526330561,31.5848148148148,13.9065785125575,0.876282040682144,0.179701062424039,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-05-31 15:26:11",19.997349537037,34,5,22,10,5.20323529411765,0.643822489126045,2399.50205882353,506.693407985177,31.6894117647059,14.7422028577156,0.814164345152809,0.237058675993695,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-06-02 15:30:11",22.0001273148148,18,5,22,10,4.08111111111111,0.606706527455834,2699.67055555556,917.663529401594,23.2611111111111,10.4668343935606,0.628005742061333,0.279061294107908,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-06-04 15:51:35",24.0149884259259,25,5,22,10,5.4732,0.844771764048333,2088.9864,648.808580064773,18.9372,8.65425739159635,0.655902939430703,0.28820909237007,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-06-04 16:14:14",24.0307175925926,23,5,22,10,4.97086956521739,0.680700929146355,2234.05869565217,461.307772369187,20.0313043478261,10.895891763057,0.798138589847422,0.225993023691837,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-06-07 15:13:34",26.988587962963,55,5,22,10,5.58454545454545,1.42332398927692,1411.23818181818,437.373281161996,26.8429090909091,12.5082680319159,0.686310041038362,0.292173273037138,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-06-09 15:41:43",29.0081365740741,77,5,22,10,4.11116883116883,0.88092053232904,2652.66428571429,715.997514707221,30.0772727272727,11.8026798513999,0.680402877457788,0.273339932303625,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-06-11 15:16:44",30.990787037037,87,5,22,10,5.1135632183908,2.12436747194093,2014.31793103448,457.50996414143,22.6988505747126,7.26407974057364,0.361163287796019,0.213655750817312,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-06-14 14:56:43",33.9768865740741,75,5,22,10,4.7844,1.26195819522141,2347.52453333333,866.474542762133,28.9285333333333,11.3101128741151,0.616683049840846,0.313701550237944,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-06-16 15:13:39",35.9886458333333,92,5,22,10,4.86336956521739,1.01835061339933,2021.4775,743.450642093976,35.4720652173913,14.7631044069994,0.758977651738309,0.231563704307925,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-06-18 14:40:38",37.9657175925926,162,5,22,10,5.48858024691358,0.787683818462879,2595.61074074074,538.072938879784,45.5382716049383,12.5387326164823,0.774017069755824,0.229048782558624,7.86625577076855,0.0786125857840886,-1.1167092127375e-09
"Spiro_D","2021-05-13 17:27:06",2.08131944444444,2,6,24,10,5.605,1.46371103705615,1744.22,1056.58723672019,28.795,10.7550941418474,0.177388099456233,0.0628710063240323,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-14 18:13:40",3.11365740740741,2,6,24,10,1.36,0.268700576850888,718.815,149.970277221855,20.52,10.6066017177982,0.430715147626232,0.381059274481036,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-15 17:58:16",4.10296296296296,10,6,24,10,6.594,4.82957601083619,2858.578,1335.72850691881,42.426,13.9103200698059,0.446255828792337,0.41301763293006,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-16 17:16:42",5.07409722222222,14,6,24,10,5.38714285714286,1.56282992121259,2036.31571428571,1033.25508927046,31.6135714285714,12.9294009660409,0.370133981022028,0.306149753248561,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-17 17:02:04",6.06393518518519,5,6,24,10,6.804,3.7152563841544,1759.35,897.00703391891,34.112,6.59700083371224,0.261300145806043,0.391889538144468,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-18 17:50:42",7.09770833333333,10,6,24,10,6.881,3.00314816299311,2004.572,954.434698514722,36.275,18.7350232037338,0.394104646245291,0.261024176131656,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-20 15:29:11",8.99943287037037,10,6,24,10,4.542,0.671793619102375,2054.189,472.547420511658,21.998,8.45766030163057,0.322115029811857,0.29508669891565,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-21 15:27:12",9.99805555555556,16,6,24,10,4.325,1.0870142593361,2064.245,739.585427141449,24.126875,17.0897945057862,0.611278403586158,0.283638574241587,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-22 15:37:17",11.0050578703704,18,6,24,10,5.06722222222222,1.67933742380932,1965.90222222222,669.045954682579,28.7383333333333,12.7832906791732,0.597544223967766,0.327880514948767,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-23 16:49:48",12.0554166666667,14,6,24,10,4.32214285714286,0.765457917965334,1910.48142857143,450.621091825274,27.5864285714286,11.7247664284709,0.656129779805752,0.30859955544414,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-24 15:30:15",13.0001736111111,11,6,24,10,4.42,0.58642987645583,2426.72818181818,414.664846323345,33.0409090909091,9.85126840010509,0.854267078549635,0.198353059485922,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-25 15:25:32",13.9968981481481,11,6,24,10,4.54181818181818,1.32232233726742,2302.09181818182,715.671745883798,37.4909090909091,18.5453543802999,0.68847663111433,0.295445110173526,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-26 17:14:29",15.0725578703704,15,6,24,10,5.06733333333333,0.975788813998095,2182.28866666667,739.01550522944,23.664,14.4597316710927,0.734019102225771,0.302835542805308,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-27 16:08:56",16.027037037037,17,6,24,10,5.02823529411765,1.34958898972112,2650.61647058824,659.788004001486,40.7288235294118,11.3358247838175,0.806186833260597,0.30756109376082,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-28 17:03:06",17.0646527777778,7,6,24,10,4.36428571428571,0.941751155080384,2803.82285714286,766.012367735541,44.09,12.4667009803449,0.960689154049762,0.0520280001989891,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-29 16:21:47",18.0359606481481,9,6,24,10,5.20777777777778,0.73310602537726,2604.68444444444,413.510049427795,35.1966666666667,18.5663829272155,0.887817691546037,0.12335584887791,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-31 14:43:06",19.9674305555556,7,6,24,10,4.60714285714286,1.16492795608018,2648.42571428571,545.918726272728,23.0628571428571,19.6954603181255,0.667599239975392,0.249441586966456,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-06-02 15:11:08",21.9868981481481,13,6,24,10,5.05076923076923,0.54570232328718,2535.97076923077,335.569888683454,31.4115384615385,14.6847141875227,0.827891620821627,0.256214588344501,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-06-04 16:05:28",24.0246296296296,16,6,24,10,5.545,0.590750934545741,2464.30875,557.584511213323,30.33125,14.6741772625702,0.915561448484184,0.12189101093046,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-06-09 15:15:07",28.9896643518519,8,6,24,10,4.75,0.647677168260326,2346.17375,579.610012704047,23.5475,11.3007607202853,0.629462857096385,0.31828006798271,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-06-11 15:42:04",31.0083796296296,12,6,24,10,4.4175,1.33074910551095,2575.49166666667,793.217328672326,39.7283333333333,13.1831261524539,0.805393929127978,0.161108995049996,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-06-14 14:35:34",33.9621990740741,22,6,24,10,4.42136363636364,1.05023940787461,2647.65818181818,920.705254877174,36.7272727272727,14.6983553280852,0.748847994882648,0.227672762437563,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-06-16 15:11:53",35.9874189814815,12,6,24,10,4.8925,1.02316909648406,2101.95833333333,1145.90536167881,38.875,18.5481528117296,0.502413694067101,0.395862523426939,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-06-18 15:28:58",37.9992824074074,11,6,24,10,4.27,2.21180921419547,2767.83545454545,1283.86802078223,36.3018181818182,16.3627148225359,0.686012929879438,0.345700290679839,1.53003451679007,0.635184843138012,-0.0468031159226024
"Spiro_D","2021-05-13 16:59:43",2.06230324074074,2,7,20,20,3.85,0.268700576850888,2149.685,1090.52129114933,28.655,7.30441304965704,0.352215421522721,0.381033705583879,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-14 16:32:54",3.04368055555556,3,7,20,20,5.71666666666667,0.438786204584115,3458.65333333333,446.942159270451,43.96,3.94003807088206,0.847262606581499,0.0285278013387632,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-15 17:25:29",4.08019675925926,9,7,20,20,4.68777777777778,0.745868248717188,2898.44222222222,891.892201695051,34.9444444444444,15.1920383022746,0.518134087676044,0.260111483689789,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-16 17:49:55",5.09716435185185,15,7,20,20,9.10733333333333,5.97651889440986,1846.14866666667,871.853270198167,39.2533333333333,13.2090865190091,0.326581628307649,0.322265570549294,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-17 17:37:41",6.08866898148148,9,7,20,20,8.66888888888889,3.95721949241018,1754.44444444444,1026.53859087361,42.5866666666667,14.0514972511829,0.445893296735475,0.365341646444457,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-18 17:35:38",7.08724537037037,16,7,20,20,4.36,0.541959408074073,2938.070625,616.218509464175,29.478125,13.0414274365705,0.719191126195496,0.215714853207243,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-19 17:05:36",8.06638888888889,20,7,20,20,6.1875,8.81176896930583,2205.2135,1139.74094624162,31.864,7.93212548670544,0.388481834270893,0.267408081999145,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-20 15:54:29",9.01700231481481,25,7,20,20,5.4992,2.61578847258973,1963.7,929.264559472525,25.8772,15.907932905734,0.505404222034468,0.266380422518572,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-21 15:39:34",10.0066435185185,23,7,20,20,3.97565217391304,0.483921726267947,2589.96826086957,628.054790036464,28.7821739130435,14.6358976357702,0.591069165098455,0.325335616241702,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-22 16:03:10",11.0230324074074,29,7,20,20,4.83827586206897,2.76190807357822,2599.32689655172,1018.82776848516,25.4237931034483,11.5634579645763,0.409117801645014,0.288614084168689,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-23 16:59:53",12.0624189814815,18,7,20,20,4.65388888888889,1.66383730429492,2275.69111111111,817.043947020843,29.8066666666667,10.6755917317744,0.658559240471813,0.289082853832719,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-24 15:00:08",12.9792592592593,48,7,20,20,4.10229166666667,0.733473924708268,2423.88270833333,743.56821070084,21.339375,12.8275565087059,0.648245904780017,0.258924185889047,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-25 16:02:06",14.0222916666667,42,7,20,20,4.74547619047619,2.29972236116529,2318.7680952381,435.617865555816,40.1209523809524,13.3037107989488,0.812324247309248,0.189450274023904,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-26 17:27:32",15.0816203703704,45,7,20,20,4.20488888888889,0.667456577485219,1989.19288888889,447.749951036098,23.5815555555556,13.8096779232332,0.679344277509991,0.272721784667795,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-27 15:44:14",16.0098842592593,25,7,20,20,4.484,0.939920209379498,2308.2936,780.545964378353,34.7552,8.06630807742923,0.629947134576881,0.331496085534682,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-28 16:51:05",17.0563078703704,33,7,20,20,4.66,2.28558663147998,2595.90727272727,704.040809618274,26.850303030303,14.6415371215014,0.799194328778201,0.228599822740264,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-29 16:07:30",18.0260416666667,64,7,20,20,4.85546875,0.829838250996819,1929.36625,599.405079834786,21.22296875,11.5926693694817,0.659314063860726,0.281467357487429,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-31 14:59:29",19.9788078703704,60,7,20,20,4.98666666666667,0.930188001166498,2357.11433333333,602.632904925999,25.2528333333333,13.0814759820923,0.670372400160902,0.28304675914718,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-06-02 14:50:10",21.972337962963,74,7,20,20,4.31175675675676,0.703465702658441,2613.05202702703,764.064007151627,21.6931081081081,11.6236584349683,0.563698705874458,0.299589415397354,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-06-04 16:19:27",24.0343402777778,42,7,20,20,4.79547619047619,1.12808104357918,2239.73857142857,645.486184226415,34.4235714285714,16.0780302794063,0.788772773812394,0.260959735837408,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-06-07 15:46:37",27.0115393518519,89,7,20,20,5.41775280898876,0.870477602459745,2102.05460674157,565.660486270166,27.943595505618,13.4780696661441,0.705697492123236,0.26697436748844,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-06-09 14:51:04",28.972962962963,69,7,20,20,5.44260869565217,0.962011758785162,2605.93768115942,671.65954022622,32.6463768115942,14.2806434163639,0.680274933088035,0.283439943162587,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-06-11 15:26:35",30.9976273148148,44,7,20,20,5.18409090909091,1.55997513125947,2357.35227272727,546.271617569645,31.9888636363636,13.4452481821143,0.67987491766448,0.263877169942904,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-06-14 15:12:30",33.9878472222222,106,7,20,20,5.04481132075472,1.46488174795431,2353.3220754717,773.501905084263,37.0683962264151,11.5270063958963,0.604655769916506,0.296447292915377,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-06-16 15:22:17",35.9946412037037,105,7,20,20,4.80780952380952,1.08274134008257,2486.5099047619,710.247778489331,32.0784761904762,12.4190111538839,0.631702315491369,0.281214097560698,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-06-18 15:04:40",37.9824074074074,153,7,20,20,5.19718954248366,2.15736970013204,2519.09490196078,642.696309833687,41.466862745098,11.7292813118656,0.662678669987233,0.270456528242512,14.6023491355197,0.0795980602878695,-0.000386824977054591
"Spiro_D","2021-05-13 17:13:25",2.07181712962963,2,8,22,20,5.39,0.622253967444162,2515.65,647.667385160006,37.935,20.6121626715879,0.0705059441353394,0.0697869254127408,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-15 17:48:55",4.09646990740741,7,8,22,20,4.13571428571429,0.792903044574328,2295.40714285714,971.643527118087,37.7671428571429,14.2366027247675,0.249314904737344,0.298777508175977,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-16 17:32:38",5.08516203703704,3,8,22,20,6.61,3.7325996302845,2100.12333333333,1427.20519633069,38.9133333333333,19.0665789625022,0.700367410907059,0.215238770219683,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-17 17:35:14",6.08696759259259,3,8,22,20,4.08,0.19,2558.6,398.87132210777,28.65,21.1734999468675,0.516192633608085,0.272292032496635,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-18 17:07:36",7.06777777777778,9,8,22,20,4.94111111111111,1.23377919868634,2167.60777777778,740.304966141957,21.1244444444444,8.35112583893799,0.325796681467515,0.279782533655208,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-19 16:52:25",8.0572337962963,12,8,22,20,5.135,2.52730722671024,2471.11666666667,906.46096802428,29.41,12.3438486704917,0.456999041641058,0.291254360801889,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-20 15:42:22",9.00858796296296,16,8,22,20,3.935625,0.756597372010592,2690.674375,531.249523067629,23.355625,14.3695302492229,0.518960349455266,0.305751527770652,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-21 15:12:16",9.98768518518519,11,8,22,20,4.52272727272727,0.884331283050542,1823.20363636364,624.573191423915,22.9472727272727,4.68269599890723,0.411674258119028,0.305163490336687,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-22 16:13:44",11.0303703703704,25,8,22,20,4.4488,0.66932378811255,2387.8652,577.359045980922,31.7892,13.9566214631861,0.709959583081124,0.253860353916406,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-23 17:02:48",12.0644444444444,19,8,22,20,3.96526315789474,0.686200233338577,2110.00894736842,485.399082335519,28.9536842105263,9.11409726774122,0.766119672390353,0.266111805078034,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-24 15:37:15",13.0050347222222,33,8,22,20,4.41727272727273,0.542990980169519,2245.78545454545,477.119728953664,17.2969696969697,10.0563405014102,0.717756626509396,0.238842335653656,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-25 15:53:54",14.0165972222222,37,8,22,20,4.38108108108108,0.547574367266847,2244.29837837838,463.681582503395,33.4189189189189,12.0770567109209,0.778691026249628,0.239940315376451,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-26 17:22:04",15.0778240740741,26,8,22,20,4.53846153846154,0.652126934316885,2024.93346153846,457.220173946359,23.1173076923077,11.3265046886292,0.767861355202135,0.270072838526068,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-27 16:00:17",16.0210300925926,31,8,22,20,4.38903225806452,0.802692779913169,1979.88967741935,633.034587388314,21.1209677419355,12.3172240798103,0.560317273270075,0.281629194791631,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-28 17:23:51",17.0790625,21,8,22,20,4.58333333333333,1.1117028979603,2199.15333333333,635.402024991527,28.4685714285714,13.1333949478854,0.779222186551818,0.273172095663551,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-29 16:14:47",18.031099537037,40,8,22,20,4.64675,1.08543595755287,2144.735,476.956468953848,30.87975,13.9418433993427,0.853603532116883,0.176994087478466,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-31 15:24:25",19.9961226851852,22,8,22,20,5.19954545454545,1.11571235955513,2363.41454545455,559.52885946871,27.96,14.4634853864416,0.6652662471779,0.31744744534433,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-06-02 15:34:46",22.0033101851852,27,8,22,20,4.03888888888889,0.722678422650146,3138.86814814815,767.537871614048,35.46,17.1525615938486,0.809242164729702,0.243841889005999,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-06-04 16:25:57",24.0388541666667,31,8,22,20,4.34225806451613,0.793270486351364,2920.15612903226,714.656711825929,34.678064516129,11.2525773105112,0.874473519511382,0.168312561710894,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-06-07 15:31:18",27.0009027777778,48,8,22,20,5.79229166666667,1.17794490999915,1260.75,462.856078035568,22.8141666666667,9.43763129165169,0.652146050190943,0.258076299284613,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-06-09 15:32:05",29.0014467592593,67,8,22,20,4.96731343283582,1.11344752919541,2292.11895522388,555.864416949592,22.8479104477612,9.80451635840146,0.471100198533017,0.260470674342026,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-06-11 15:20:50",30.9936342592593,46,8,22,20,5.04630434782609,0.651232536368631,2327.14652173913,429.259564848938,24.7528260869565,11.808869296337,0.527771424795959,0.28214974115085,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-06-14 14:53:48",33.9748611111111,44,8,22,20,5.28090909090909,3.62975866849896,2748.41022727273,890.602038392187,36.8345454545455,13.9678961567015,0.669205477543141,0.328461813565355,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-06-16 15:39:57",36.0069097222222,43,8,22,20,4.04418604651163,1.22105581276857,3115.32325581395,894.88830854742,29.7246511627907,11.180187482208,0.593307953784381,0.301448726480052,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-06-18 14:51:45",37.9734375,120,8,22,20,5.0835,0.898711168677614,2415.18725,583.565222451954,39.4415833333333,12.4024800986754,0.654409024850302,0.264912884716375,11.2486521471879,0.0557584319259529,-1.37828195226899e-09
"Spiro_D","2021-05-13 17:28:16",2.08212962962963,2,9,24,20,5.285,0.275771644662754,1911.165,1419.91991409727,29.985,20.1596143316285,0.132264178336405,0.100739292595079,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-14 18:07:50",3.10960648148148,5,9,24,20,3.444,0.764382103401172,2463.14,474.361135423213,33.646,12.6966897260664,0.63162085758268,0.386972529367611,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-15 18:03:31",4.1066087962963,4,9,24,20,7.99,2.02199571381016,1823.0575,177.317909675438,45.255,4.94309282399862,0.00493694703485981,0.00297383607754637,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-16 17:13:14",5.07168981481481,3,9,24,20,4.24,1.35944841755765,2689.16666666667,464.111406273681,22.5933333333333,5.01928613782212,0.820005198449286,0.0924006924298712,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-17 17:03:14",6.06474537037037,2,9,24,20,4.43,0.466690475583121,3202,1049.09190483961,40.775,31.5723177799793,0.70297925255985,0.388585951866926,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-18 17:49:33",7.09690972222222,7,9,24,20,5.48142857142857,3.16233789345493,2435.90571428571,664.35160996411,38.63,9.41748020084637,0.529340236085456,0.335106865234245,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-19 16:32:24",8.04333333333333,7,9,24,20,5.51857142857143,3.81942154682891,2390.32285714286,550.51991128733,32.6414285714286,12.7751196061869,0.671821757160063,0.324175888593976,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-20 15:30:22",9.00025462962963,15,9,24,20,9.07933333333333,7.52753750919788,1743.20466666667,881.117446962068,30.9886666666667,12.3396138320374,0.350343423173419,0.311430561300546,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-21 15:21:56",9.99439814814815,9,9,24,20,4.09,0.864450692636659,2642.42777777778,783.240793782119,36.8855555555556,14.264639945606,0.847723333302016,0.225680277823387,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-22 15:40:12",11.0070833333333,18,9,24,20,4.41111111111111,0.595551043783515,2247.94555555556,462.682529695003,27.7305555555556,9.04652645216236,0.576287014852683,0.333353294340247,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-23 17:14:32",12.0725925925926,6,9,24,20,3.94333333333333,1.24377918726222,2606.23666666667,997.06499530706,26.4066666666667,19.1498988683143,0.578305375452773,0.30712481640211,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-24 15:34:56",13.0034259259259,11,9,24,20,4.72090909090909,0.389909080311155,2734.27454545455,406.180861596497,38.4718181818182,15.8020446893317,0.732763053062936,0.301271842979521,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-25 15:41:33",14.0080208333333,18,9,24,20,4.25611111111111,1.15125066973929,2202.22166666667,715.296321190612,22.205,11.332018277222,0.714607132538501,0.246388979813419,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-26 17:26:22",15.0808101851852,14,9,24,20,5.56642857142857,2.37645051136501,2521.10428571429,739.025238100466,26.2121428571429,12.5742552485205,0.718473237430823,0.25091534667044,1.02892789914375,0.380241375809004,-0.0224008594731982
"Spiro_D","2021-05-27 16:09:30",16.0274305555556,18,9,24,20,4.825,1.22978357732522,2209.19611111111,462.36664053972,24.7461111111111,10.1234765819147,0.69206477646949,0.290151118611022,1.02892789914375,0.380241375809004,-0.0224008594731982
